task_name,primitive,token_budget,run_num,repo,resolved,exit_status,patch_generated,failure_mode,step_count,total_tokens_consumed,total_prompt_tokens,total_completion_tokens,latency_e2e_s,latency_llm_s,mean_step_latency_s,compression_events,mean_compression_ratio,summarization_prompt_tokens,summarization_latency_s,trc_fallback_events,online_trc_clears,ablation,depth
django__django-13964,TRC+SU,12000,1,django__django,,LimitsExceeded,False,limits_exceeded,125,1099484,1084892,14592,728.2,439.941,3.52,6,0.6694655901310654,11322,10.202,0,0,qwen25-7b-budgeted-12000,0.5
django__django-14580,TR,12000,1,django__django,,LimitsExceeded,False,limits_exceeded,125,1019235,1007617,11618,358.67,338.739,2.71,1,0.4929753096683016,0,0.0,0,0,qwen25-7b-budgeted-12000,0.5
django__django-13964,OTRC+SS-partial,12000,2,django__django,,LimitsExceeded,False,limits_exceeded,125,679766,668154,11612,474.46,345.066,3.671,4,0.2289781669954216,42312,35.451,0,115,qwen25-7b-budgeted-12000,0.5
django__django-13012,SU-partial,12000,1,django__django,,LimitsExceeded,False,limits_exceeded,125,1076614,1045760,30854,1446.03,857.343,6.859,4,0.3544034939842547,37341,78.935,0,0,qwen25-7b-budgeted-12000,0.5
django__django-13964,SS-partial,12000,2,django__django,,LimitsExceeded,False,limits_exceeded,125,1059323,1046431,12892,744.61,376.722,3.014,3,0.3266935222779305,29995,29.31,0,0,qwen25-7b-budgeted-12000,0.5
django__django-14580,SU-full,12000,2,django__django,,LimitsExceeded,False,limits_exceeded,125,898203,884724,13479,414.23,370.478,2.964,1,0.14864423391048676,11746,5.301,0,0,qwen25-7b-budgeted-12000,0.5
django__django-14580,OTRC+SS-partial,12000,1,django__django,,Submitted,False,silent_crash,20,44240,42872,1368,50.58,35.034,2.061,0,1.0,0,0.0,0,15,qwen25-7b-budgeted-12000,0.5
django__django-14580,OTRC+SS-partial,12000,2,django__django,False,Submitted,True,submitted_unresolved,12,25562,24741,821,29.85,21.236,1.931,0,1.0,0,0.0,0,7,qwen25-7b-budgeted-12000,0.5
django__django-14915,TR,12000,1,django__django,False,Submitted,True,submitted_unresolved,13,28382,27438,944,39.56,26.418,2.202,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000,0.5
django__django-14580,TRC,12000,1,django__django,,LimitsExceeded,False,limits_exceeded,125,1054921,1037398,17523,535.08,514.366,4.115,2,0.4945984265469101,0,0.0,2,0,qwen25-7b-budgeted-12000,0.5
django__django-13012,OTRC+SU-partial,12000,1,django__django,,,False,silent_crash,76,572897,564469,8428,1500.0,245.855,3.278,0,1.0,0,0.0,0,137,qwen25-7b-budgeted-12000,0.5
django__django-14580,TR,12000,2,django__django,,LimitsExceeded,False,limits_exceeded,125,1086498,1066198,20300,625.88,590.618,4.802,3,0.4976475699676575,0,0.0,0,0,qwen25-7b-budgeted-12000,0.5
django__django-14915,SU-full,12000,2,django__django,False,Submitted,True,submitted_unresolved,8,23943,23231,712,24.48,18.646,2.331,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000,0.5
django__django-14580,TRC+SS,12000,1,django__django,,LimitsExceeded,False,limits_exceeded,125,1074373,1059112,15261,487.85,459.516,3.676,5,0.6326634777975689,11387,7.115,0,0,qwen25-7b-budgeted-12000,0.5
django__django-14580,SS,12000,2,django__django,,LimitsExceeded,False,limits_exceeded,125,951600,936437,15163,599.06,419.424,3.355,3,0.1561819648730077,36095,32.763,0,0,qwen25-7b-budgeted-12000,0.5
django__django-14580,SS-partial,12000,1,django__django,,LimitsExceeded,False,limits_exceeded,125,1053942,1039589,14353,445.32,410.734,3.286,2,0.3371142698039087,18286,14.298,0,0,qwen25-7b-budgeted-12000,0.5
django__django-14915,TRC,12000,2,django__django,False,Submitted,True,submitted_unresolved,11,32078,30764,1314,46.23,39.701,3.609,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000,0.5
django__django-14915,TRC+SU,12000,1,django__django,False,Submitted,True,submitted_unresolved,17,91619,90115,1504,56.69,44.466,2.964,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000,0.5
django__django-14915,TRC+SU,12000,2,django__django,False,Submitted,True,submitted_unresolved,16,84961,83786,1175,42.43,35.605,2.225,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000,0.5
django__django-14915,TRC+SS,12000,1,django__django,,Submitted,False,silent_crash,12,42579,41373,1206,40.47,33.988,2.832,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000,0.5
django__django-14580,SS-partial,12000,2,django__django,,LimitsExceeded,False,limits_exceeded,125,1072415,1057758,14657,534.03,412.356,3.299,3,0.33900117090871373,28147,31.553,0,0,qwen25-7b-budgeted-12000,0.5
django__django-14580,OTRC+TR,12000,2,django__django,,LimitsExceeded,False,limits_exceeded,125,994389,980767,13622,457.81,405.687,3.245,1,0.4999170124481328,0,0.0,0,120,qwen25-7b-budgeted-12000,0.5
django__django-14580,OTRC+TR,12000,1,django__django,,LimitsExceeded,False,limits_exceeded,125,967943,952368,15575,535.52,483.27,3.897,2,0.4945522047564935,0,0.0,0,120,qwen25-7b-budgeted-12000,0.5
django__django-14915,TR,12000,2,django__django,False,Submitted,True,submitted_unresolved,120,1113304,1106878,6426,228.78,204.867,1.722,6,0.4765971814593519,0,0.0,0,0,qwen25-7b-budgeted-12000,0.5
django__django-14915,TRC+SS,12000,2,django__django,False,Submitted,True,submitted_unresolved,15,76410,75353,1057,42.28,35.486,2.366,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000,0.5
django__django-14915,SU-partial,12000,2,django__django,False,Submitted,True,submitted_unresolved,12,53593,52543,1050,39.48,32.761,2.73,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000,0.5
django__django-14915,SS-partial,12000,1,django__django,False,Submitted,True,submitted_unresolved,13,44919,43861,1058,37.42,30.815,2.37,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000,0.5
django__django-14915,OTRC+TR,12000,1,django__django,,Submitted,False,silent_crash,8,22551,21901,650,26.41,19.651,2.456,0,1.0,0,0.0,0,3,qwen25-7b-budgeted-12000,0.5
django__django-14915,OTRC+TR,12000,2,django__django,False,Submitted,True,submitted_unresolved,8,16300,15639,661,22.59,16.435,2.054,0,1.0,0,0.0,0,3,qwen25-7b-budgeted-12000,0.5
django__django-14915,OTRC+SU-partial,12000,1,django__django,False,Submitted,True,submitted_unresolved,6,11434,10944,490,18.1,12.358,2.06,0,1.0,0,0.0,0,1,qwen25-7b-budgeted-12000,0.5
django__django-14915,SS-partial,12000,2,django__django,,Submitted,False,silent_crash,12,28776,27744,1032,40.44,28.693,2.608,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000,0.5
django__django-14915,OTRC+SS-partial,12000,1,django__django,,Submitted,False,silent_crash,6,10735,10254,481,21.88,12.543,2.509,0,1.0,0,0.0,0,1,qwen25-7b-budgeted-12000,0.5
django__django-14915,OTRC+SU-partial,12000,2,django__django,False,Submitted,True,submitted_unresolved,7,13300,12719,581,24.15,15.484,2.581,0,1.0,0,0.0,0,2,qwen25-7b-budgeted-12000,0.5
django__django-14915,SS,12000,2,django__django,False,Submitted,True,submitted_unresolved,48,374986,368739,6247,206.14,170.181,3.545,1,0.16144047035766781,11390,12.57,0,0,qwen25-7b-budgeted-12000,0.5
django__django-14999,SU-full,12000,1,django__django,False,Submitted,True,submitted_unresolved,11,53888,52879,1009,37.2,30.799,2.8,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000,0.5
django__django-14999,SS,12000,1,django__django,,Submitted,False,silent_crash,7,18569,17888,681,27.6,17.899,2.557,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000,0.5
django__django-14999,SS,12000,2,django__django,False,Submitted,True,submitted_unresolved,11,41090,40190,900,32.65,26.078,2.371,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000,0.5
django__django-14999,TRC,12000,1,django__django,,Submitted,False,silent_crash,9,16017,15241,776,33.32,21.553,2.694,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000,0.5
django__django-14999,TRC+SU,12000,1,django__django,False,Submitted,True,submitted_unresolved,5,9936,9339,597,20.72,15.344,3.069,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000,0.5
django__django-14999,TRC,12000,2,django__django,False,Submitted,True,submitted_unresolved,9,18952,18142,810,27.04,20.562,2.285,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000,0.5
django__django-14999,TRC+SU,12000,2,django__django,False,Submitted,True,submitted_unresolved,9,24475,23566,909,29.29,22.965,2.552,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000,0.5
django__django-13964,OTRC+SU-partial,12000,1,django__django,,LimitsExceeded,False,limits_exceeded,125,919602,909002,10600,1212.83,298.221,2.386,1,0.3424870064386006,9728,13.557,0,135,qwen25-7b-budgeted-12000,0.5
django__django-14915,TRC,12000,1,django__django,,LimitsExceeded,False,limits_exceeded,125,1062130,1051979,10151,316.96,294.004,2.371,1,0.49788539679907123,0,0.0,1,0,qwen25-7b-budgeted-12000,0.5
django__django-14999,TRC+SS,12000,2,django__django,,Submitted,False,silent_crash,10,18960,18007,953,33.35,23.709,2.634,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000,0.5
django__django-14580,SU-partial,12000,2,django__django,False,Submitted,True,submitted_unresolved,104,912581,900366,12215,808.04,318.793,3.065,3,0.3457439752589739,31149,53.057,0,0,qwen25-7b-budgeted-12000,0.5
django__django-14999,SS-partial,12000,1,django__django,False,Submitted,True,submitted_unresolved,10,35954,35112,842,30.15,23.753,2.375,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000,0.5
django__django-14999,SS-partial,12000,2,django__django,,Submitted,False,silent_crash,7,13116,12445,671,24.44,17.843,2.549,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000,0.5
django__django-14999,OTRC+TR,12000,1,django__django,False,Submitted,True,submitted_unresolved,9,19545,18399,1146,37.91,31.525,3.503,0,1.0,0,0.0,0,4,qwen25-7b-budgeted-12000,0.5
django__django-14915,SS,12000,1,django__django,,LimitsExceeded,False,limits_exceeded,125,954749,941659,13090,432.47,367.861,2.943,1,0.1490961446168613,11657,9.285,0,0,qwen25-7b-budgeted-12000,0.5
django__django-14999,OTRC+TR,12000,2,django__django,False,Submitted,True,submitted_unresolved,7,15583,14824,759,28.01,21.083,3.012,0,1.0,0,0.0,0,2,qwen25-7b-budgeted-12000,0.5
django__django-14999,OTRC+SU-partial,12000,2,django__django,False,Submitted,True,submitted_unresolved,6,9671,9182,489,22.55,11.87,2.374,0,1.0,0,0.0,0,1,qwen25-7b-budgeted-12000,0.5
django__django-14915,OTRC+SS-partial,12000,2,django__django,,LimitsExceeded,False,limits_exceeded,125,955104,946547,8557,271.27,246.471,1.988,0,1.0,0,0.0,0,120,qwen25-7b-budgeted-12000,0.5
django__django-14999,OTRC+SU-partial,12000,1,django__django,,Submitted,False,silent_crash,14,28644,27564,1080,37.47,27.873,2.144,0,1.0,0,0.0,0,9,qwen25-7b-budgeted-12000,0.5
django__django-17087,TR,12000,1,django__django,,Submitted,False,silent_crash,8,17267,16632,635,23.67,17.238,2.155,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000,0.5
django__django-13964,SU-partial,12000,1,django__django,,,False,silent_crash,94,851487,843259,8228,1500.02,249.031,2.649,1,0.3019486662042,12075,4.57,0,0,qwen25-7b-budgeted-12000,0.5
django__django-17087,TR,12000,2,django__django,,Submitted,False,silent_crash,8,17452,16772,680,25.05,17.806,2.226,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000,0.5
django__django-14999,OTRC+SS-partial,12000,2,django__django,False,Submitted,True,submitted_unresolved,12,29781,28526,1255,43.69,36.354,3.03,0,1.0,0,0.0,0,7,qwen25-7b-budgeted-12000,0.5
django__django-17087,SU-full,12000,1,django__django,,Submitted,False,silent_crash,10,24670,23849,821,28.15,21.141,2.114,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000,0.5
django__django-17087,SS,12000,1,django__django,,Submitted,False,silent_crash,11,27663,26788,875,33.46,23.053,2.305,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000,0.5
django__django-17087,TRC,12000,1,django__django,,Submitted,False,silent_crash,11,28804,27950,854,31.44,23.861,2.169,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000,0.5
django__django-14999,TR,12000,2,django__django,,LimitsExceeded,False,limits_exceeded,125,1141758,1130106,11652,367.83,344.282,2.776,2,0.4926250171838368,0,0.0,0,0,qwen25-7b-budgeted-12000,0.5
django__django-14915,SU-partial,12000,1,django__django,,Submitted,False,silent_crash,121,1057103,1044075,13028,478.15,367.268,3.061,2,0.3387287937632214,18263,25.208,0,0,qwen25-7b-budgeted-12000,0.5
django__django-14580,OTRC+SU-partial,12000,2,django__django,,LimitsExceeded,False,limits_exceeded,125,1032185,1015211,16974,828.38,532.447,4.26,2,0.31712202675544576,19709,25.03,0,127,qwen25-7b-budgeted-12000,0.5
django__django-14999,TRC+SS,12000,1,django__django,False,Submitted,True,submitted_unresolved,99,908496,898648,9848,360.33,283.029,2.888,2,0.44398564172670235,12072,11.61,0,0,qwen25-7b-budgeted-12000,0.5
django__django-13964,OTRC+SU-partial,12000,2,django__django,,,False,silent_crash,123,943921,935543,8378,1500.02,242.94,1.975,0,1.0,0,0.0,0,166,qwen25-7b-budgeted-12000,0.5
django__django-14999,SU-full,12000,2,django__django,,Submitted,False,silent_crash,109,879582,871392,8190,491.06,227.38,2.086,1,0.12433133408980386,11762,5.672,0,0,qwen25-7b-budgeted-12000,0.5
django__django-17087,SU-partial,12000,2,django__django,,Submitted,False,silent_crash,10,34316,33471,845,30.78,23.752,2.375,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000,0.5
django__django-14999,TR,12000,1,django__django,,LimitsExceeded,False,limits_exceeded,125,1111097,1095656,15441,541.7,481.422,3.851,11,0.3932582521752156,0,0.0,0,0,qwen25-7b-budgeted-12000,0.5
django__django-14915,SU-full,12000,1,django__django,,Submitted,False,silent_crash,98,695766,687103,8663,755.67,240.411,2.531,1,0.1313322303631923,11965,3.924,0,0,qwen25-7b-budgeted-12000,0.5
django__django-17087,OTRC+TR,12000,1,django__django,,Submitted,False,silent_crash,13,22929,22273,656,32.79,19.153,1.915,0,1.0,0,0.0,0,8,qwen25-7b-budgeted-12000,0.5
django__django-17087,SU-full,12000,2,django__django,,Submitted,False,silent_crash,99,691833,682894,8939,284.46,239.586,2.42,1,0.14870742716454657,11356,8.431,0,0,qwen25-7b-budgeted-12000,0.5
django__django-17087,OTRC+SU-partial,12000,1,django__django,,Submitted,False,silent_crash,17,40558,38964,1594,53.15,43.94,2.746,0,1.0,0,0.0,0,12,qwen25-7b-budgeted-12000,0.5
django__django-14999,SU-partial,12000,1,django__django,,LimitsExceeded,False,limits_exceeded,125,963833,949586,14247,506.2,395.393,3.163,1,0.3364270982072029,9391,14.391,0,0,qwen25-7b-budgeted-12000,0.5
django__django-17087,TRC+SU,12000,1,django__django,,LimitsExceeded,False,limits_exceeded,125,932423,920746,11677,361.57,329.346,2.635,3,0.6789790008094704,11393,11.261,0,0,qwen25-7b-budgeted-12000,0.5
django__django-17087,TRC,12000,2,django__django,,LimitsExceeded,False,limits_exceeded,125,1033570,1021265,12305,386.68,355.893,2.847,1,0.4955216453806601,0,0.0,1,0,qwen25-7b-budgeted-12000,0.5
django__django-17087,TRC+SS,12000,2,django__django,,Submitted,False,silent_crash,105,819241,809718,9523,305.12,277.289,2.641,4,0.7582743027491835,11597,9.683,0,0,qwen25-7b-budgeted-12000,0.5
scikit-learn__scikit-learn-10297,TR,12000,1,scikit-learn__scikit-learn,,Submitted,False,silent_crash,16,119289,118040,1249,52.1,45.471,2.842,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000,0.5
scikit-learn__scikit-learn-10297,TR,12000,2,scikit-learn__scikit-learn,,Submitted,False,silent_crash,15,103519,102455,1064,43.38,36.529,2.435,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000,0.5
django__django-17087,TRC+SS,12000,1,django__django,,Submitted,False,silent_crash,94,748839,739374,9465,351.37,274.452,2.951,3,0.678217613634022,11873,7.786,0,0,qwen25-7b-budgeted-12000,0.5
django__django-14999,OTRC+SS-partial,12000,1,django__django,,LimitsExceeded,False,limits_exceeded,125,892646,881912,10734,543.67,301.911,2.435,1,0.3155179052753177,10148,7.646,0,143,qwen25-7b-budgeted-12000,0.5
scikit-learn__scikit-learn-10297,SS,12000,2,scikit-learn__scikit-learn,,Submitted,False,silent_crash,6,16786,16208,578,23.84,17.86,2.977,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000,0.5
scikit-learn__scikit-learn-10297,SU-full,12000,1,scikit-learn__scikit-learn,,Submitted,False,silent_crash,21,166746,164930,1816,68.5,60.926,2.901,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000,0.5
django__django-17087,TRC+SU,12000,2,django__django,,Submitted,False,silent_crash,125,938829,928896,9933,437.49,290.586,2.362,3,0.6745255674226005,11725,4.326,0,0,qwen25-7b-budgeted-12000,0.5
scikit-learn__scikit-learn-10297,SS,12000,1,scikit-learn__scikit-learn,,Submitted,False,silent_crash,14,70076,69081,995,44.57,32.711,2.516,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000,0.5
scikit-learn__scikit-learn-10297,TRC+SU,12000,1,scikit-learn__scikit-learn,,Submitted,False,silent_crash,12,70277,69389,888,34.36,27.39,2.283,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000,0.5
scikit-learn__scikit-learn-10297,TRC,12000,1,scikit-learn__scikit-learn,,Submitted,False,silent_crash,17,130004,128827,1177,46.74,39.948,2.35,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000,0.5
django__django-17087,SS-partial,12000,1,django__django,,LimitsExceeded,False,limits_exceeded,125,986665,975404,11261,357.15,311.159,2.489,1,0.3458721704394141,9317,14.289,0,0,qwen25-7b-budgeted-12000,0.5
django__django-17087,OTRC+TR,12000,2,django__django,,Submitted,False,silent_crash,117,877595,867660,9935,319.59,298.889,2.555,1,0.4960086479294861,0,0.0,0,112,qwen25-7b-budgeted-12000,0.5
scikit-learn__scikit-learn-10297,SU-partial,12000,1,scikit-learn__scikit-learn,,Submitted,False,silent_crash,12,69881,68939,942,35.16,28.808,2.401,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000,0.5
scikit-learn__scikit-learn-10297,SU-partial,12000,2,scikit-learn__scikit-learn,,Submitted,False,silent_crash,12,69520,68634,886,32.67,26.659,2.222,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000,0.5
django__django-17087,SS,12000,2,django__django,,Submitted,False,silent_crash,102,689910,678837,11073,595.8,311.085,3.08,2,0.14873582426052484,22422,17.549,0,0,qwen25-7b-budgeted-12000,0.5
scikit-learn__scikit-learn-10297,SS-partial,12000,1,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,14,67395,66266,1129,37.09,30.609,2.186,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000,0.5
scikit-learn__scikit-learn-10297,SS-partial,12000,2,scikit-learn__scikit-learn,,Submitted,False,silent_crash,22,170577,168791,1786,64.44,56.969,2.589,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000,0.5
scikit-learn__scikit-learn-10297,TRC+SU,12000,2,scikit-learn__scikit-learn,,Submitted,False,silent_crash,12,57664,56784,880,148.32,26.161,2.378,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000,0.5
django__django-17087,OTRC+SS-partial,12000,1,django__django,,LimitsExceeded,False,limits_exceeded,125,919834,909841,9993,342.94,280.365,2.243,1,0.3307529335071708,9542,7.561,0,123,qwen25-7b-budgeted-12000,0.5
scikit-learn__scikit-learn-10297,OTRC+SU-partial,12000,1,scikit-learn__scikit-learn,,Submitted,False,silent_crash,8,29585,28302,1283,68.18,37.641,4.705,0,1.0,0,0.0,0,3,qwen25-7b-budgeted-12000,0.5
scikit-learn__scikit-learn-10297,OTRC+SS-partial,12000,1,scikit-learn__scikit-learn,,Submitted,False,silent_crash,13,27367,26569,798,32.7,21.33,1.939,0,1.0,0,0.0,0,8,qwen25-7b-budgeted-12000,0.5
scikit-learn__scikit-learn-10908,TR,12000,1,scikit-learn__scikit-learn,,Submitted,False,silent_crash,20,92902,90841,2061,74.97,57.128,2.856,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000,0.5
scikit-learn__scikit-learn-10297,TRC+SS,12000,2,scikit-learn__scikit-learn,,Submitted,False,silent_crash,50,426107,420072,6035,217.61,184.271,3.685,13,0.7323478854893695,11709,10.492,0,0,qwen25-7b-budgeted-12000,0.5
django__django-17087,OTRC+SS-partial,12000,2,django__django,,LimitsExceeded,False,limits_exceeded,125,910327,896512,13815,426.38,389.398,3.115,1,0.32906338379637334,9154,9.772,0,120,qwen25-7b-budgeted-12000,0.5
scikit-learn__scikit-learn-10908,SU-full,12000,1,scikit-learn__scikit-learn,,Submitted,False,silent_crash,11,55619,54697,922,37.8,25.255,2.526,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000,0.5
django__django-17087,SS-partial,12000,2,django__django,,LimitsExceeded,False,limits_exceeded,125,951192,932558,18634,567.21,525.263,4.202,2,0.3299491889715039,17925,21.348,0,0,qwen25-7b-budgeted-12000,0.5
django__django-14580,OTRC+SU-partial,12000,1,django__django,,,False,silent_crash,104,881896,873035,8861,1500.01,264.897,2.547,0,1.0,0,0.0,0,124,qwen25-7b-budgeted-12000,0.5
scikit-learn__scikit-learn-10908,SU-full,12000,2,scikit-learn__scikit-learn,,Submitted,False,silent_crash,12,63815,62857,958,43.93,30.096,2.736,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000,0.5
scikit-learn__scikit-learn-10908,SS,12000,2,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,10,32950,32204,746,25.85,19.71,1.971,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000,0.5
scikit-learn__scikit-learn-10908,SS,12000,1,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,15,51997,50835,1162,40.03,30.057,2.147,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-12000,0.5
scikit-learn__scikit-learn-10297,TRC+SS,12000,1,scikit-learn__scikit-learn,,Submitted,False,silent_crash,106,1018061,1008064,9997,360.61,284.071,2.68,2,0.4202900195094845,11685,11.076,0,0,qwen25-7b-budgeted-12000,0.5
