task_name,primitive,token_budget,depth,run_num,repo,resolved,exit_status,patch_generated,failure_mode,step_count,total_tokens_consumed,total_prompt_tokens,total_completion_tokens,latency_e2e_s,latency_llm_s,mean_step_latency_s,compression_events,mean_compression_ratio,summarization_prompt_tokens,summarization_latency_s,trc_fallback_events,online_trc_clears
sympy__sympy-24443,FC,999999999,0.5,1,sympy__sympy,False,Submitted,True,submitted_unresolved,63,998328,979732,18596,642.98,436.824,7.404,0,1.0,0,0.0,0,0
scikit-learn__scikit-learn-10844,FC,999999999,0.5,2,scikit-learn__scikit-learn,True,Submitted,True,resolved,27,275016,268111,6905,200.99,179.583,6.651,0,1.0,0,0.0,0,0
scikit-learn__scikit-learn-10844,FC,999999999,0.5,1,scikit-learn__scikit-learn,True,Submitted,True,resolved,57,783526,764960,18566,498.34,466.558,8.185,0,1.0,0,0.0,0,0
scikit-learn__scikit-learn-10908,FC,999999999,0.5,2,scikit-learn__scikit-learn,True,Submitted,True,resolved,63,1140594,1130264,10330,390.24,339.928,5.396,0,1.0,0,0.0,0,0
scikit-learn__scikit-learn-10908,FC,999999999,0.5,1,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,109,1887334,1874613,12721,910.86,428.394,4.041,0,1.0,0,0.0,0,0
scikit-learn__scikit-learn-11310,FC,999999999,0.5,1,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,84,2321992,2311011,10981,450.14,406.521,4.84,0,1.0,0,0.0,0,0
scikit-learn__scikit-learn-11310,FC,999999999,0.5,2,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,53,1352491,1342007,10484,413.28,373.556,7.184,0,1.0,0,0.0,0,0
scikit-learn__scikit-learn-11578,FC,999999999,0.5,1,scikit-learn__scikit-learn,True,Submitted,True,resolved,48,740186,730138,10048,314.41,293.248,6.109,0,1.0,0,0.0,0,0
scikit-learn__scikit-learn-11578,FC,999999999,0.5,2,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,51,807038,796265,10773,367.81,329.542,6.591,0,1.0,0,0.0,0,0
scikit-learn__scikit-learn-12585,FC,999999999,0.5,1,scikit-learn__scikit-learn,True,Submitted,True,resolved,31,297068,286859,10209,266.25,248.122,8.004,0,1.0,0,0.0,0,0
scikit-learn__scikit-learn-12585,FC,999999999,0.5,2,scikit-learn__scikit-learn,True,Submitted,True,resolved,46,671302,653017,18285,602.38,487.78,11.086,0,1.0,0,0.0,0,0
scikit-learn__scikit-learn-12682,FC,999999999,0.5,1,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,57,1051400,1039866,11534,414.09,362.076,6.466,0,1.0,0,0.0,0,0
scikit-learn__scikit-learn-12682,FC,999999999,0.5,2,scikit-learn__scikit-learn,True,Submitted,True,resolved,100,2005302,1991852,13450,511.6,470.235,4.75,0,1.0,0,0.0,0,0
scikit-learn__scikit-learn-12973,FC,999999999,0.5,1,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,32,440704,434635,6069,218.65,192.691,6.216,0,1.0,0,0.0,0,0
scikit-learn__scikit-learn-12973,FC,999999999,0.5,2,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,42,483809,477333,6476,232.39,201.638,5.041,0,1.0,0,0.0,0,0
scikit-learn__scikit-learn-13124,FC,999999999,0.5,2,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,54,973435,963743,9692,349.44,286.919,5.414,0,1.0,0,0.0,0,0
scikit-learn__scikit-learn-13135,FC,999999999,0.5,1,scikit-learn__scikit-learn,True,Submitted,True,resolved,42,552646,544774,7872,237.84,208.375,4.961,0,1.0,0,0.0,0,0
scikit-learn__scikit-learn-13135,FC,999999999,0.5,2,scikit-learn__scikit-learn,True,Submitted,True,resolved,44,577802,571064,6738,264.58,178.059,4.047,0,1.0,0,0.0,0,0
scikit-learn__scikit-learn-13142,FC,999999999,0.5,1,scikit-learn__scikit-learn,True,Submitted,True,resolved,57,1022818,1013534,9284,279.82,253.268,4.443,0,1.0,0,0.0,0,0
scikit-learn__scikit-learn-13142,FC,999999999,0.5,2,scikit-learn__scikit-learn,True,Submitted,True,resolved,34,445954,439381,6573,217.49,193.558,5.693,0,1.0,0,0.0,0,0
scikit-learn__scikit-learn-13328,FC,999999999,0.5,1,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,51,773809,765942,7867,290.11,237.632,4.85,0,1.0,0,0.0,0,0
scikit-learn__scikit-learn-13328,FC,999999999,0.5,2,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,58,933771,924757,9014,295.45,260.503,4.491,0,1.0,0,0.0,0,0
scikit-learn__scikit-learn-13439,FC,999999999,0.5,1,scikit-learn__scikit-learn,True,Submitted,True,resolved,53,920499,914233,6266,222.91,193.349,3.718,0,1.0,0,0.0,0,0
scikit-learn__scikit-learn-13439,FC,999999999,0.5,2,scikit-learn__scikit-learn,True,Submitted,True,resolved,45,461561,456108,5453,175.94,147.02,3.267,0,1.0,0,0.0,0,0
scikit-learn__scikit-learn-13496,FC,999999999,0.5,1,scikit-learn__scikit-learn,True,Submitted,True,resolved,44,853500,849124,4376,190.24,162.903,3.788,0,1.0,0,0.0,0,0
scikit-learn__scikit-learn-13496,FC,999999999,0.5,2,scikit-learn__scikit-learn,True,Submitted,True,resolved,45,538053,532510,5543,237.64,193.019,4.387,0,1.0,0,0.0,0,0
scikit-learn__scikit-learn-13779,FC,999999999,0.5,2,scikit-learn__scikit-learn,True,Submitted,True,resolved,43,440557,434841,5716,203.95,181.657,4.225,0,1.0,0,0.0,0,0
scikit-learn__scikit-learn-13779,FC,999999999,0.5,1,scikit-learn__scikit-learn,True,Submitted,True,resolved,49,525010,518563,6447,250.32,215.914,4.406,0,1.0,0,0.0,0,0
scikit-learn__scikit-learn-14087,FC,999999999,0.5,1,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,55,966524,954309,12215,372.17,266.369,4.933,0,1.0,0,0.0,0,0
scikit-learn__scikit-learn-14496,FC,999999999,0.5,2,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,15,57308,55600,1708,51.8,32.933,2.352,0,1.0,0,0.0,0,0
scikit-learn__scikit-learn-14496,FC,999999999,0.5,1,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,34,236669,232795,3874,110.86,82.689,2.506,0,1.0,0,0.0,0,0
scikit-learn__scikit-learn-14894,FC,999999999,0.5,1,scikit-learn__scikit-learn,True,Submitted,True,resolved,65,1200782,1191973,8809,379.17,352.739,5.427,0,1.0,0,0.0,0,0
scikit-learn__scikit-learn-14894,FC,999999999,0.5,2,scikit-learn__scikit-learn,True,Submitted,True,resolved,47,548557,540815,7742,301.6,265.034,5.762,0,1.0,0,0.0,0,0
scikit-learn__scikit-learn-14983,FC,999999999,0.5,1,scikit-learn__scikit-learn,True,Submitted,True,resolved,61,826742,814800,11942,371.11,315.322,5.169,0,1.0,0,0.0,0,0
scikit-learn__scikit-learn-14983,FC,999999999,0.5,2,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,36,311440,305889,5551,278.69,141.88,4.054,0,1.0,0,0.0,0,0
scikit-learn__scikit-learn-15100,FC,999999999,0.5,2,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,18,102864,98276,4588,125.72,105.112,5.84,0,1.0,0,0.0,0,0
scikit-learn__scikit-learn-15100,FC,999999999,0.5,1,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,22,166079,160386,5693,156.98,135.395,6.154,0,1.0,0,0.0,0,0
scikit-learn__scikit-learn-25747,FC,999999999,0.5,1,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,47,828485,818215,10270,469.14,313.861,6.823,0,1.0,0,0.0,0,0
scikit-learn__scikit-learn-25747,FC,999999999,0.5,2,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,71,1799471,1776308,23163,693.12,629.702,8.996,0,1.0,0,0.0,0,0
scikit-learn__scikit-learn-26323,FC,999999999,0.5,2,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,54,935571,927355,8216,369.81,284.42,5.366,0,1.0,0,0.0,0,0
scikit-learn__scikit-learn-26323,FC,999999999,0.5,1,scikit-learn__scikit-learn,False,,False,silent_crash,94,2205674,2167953,37721,1500.01,971.018,11.034,0,1.0,0,0.0,0,0
django__django-12304,OTRC,999999999,0.5,2,django__django,True,Submitted,True,resolved,26,116781,110057,6724,425.93,397.007,15.88,0,1.0,0,0.0,0,21
django__django-11477,OTRC,999999999,0.5,1,django__django,False,LimitsExceeded,False,limits_exceeded,125,1173385,1165169,8216,926.83,645.978,5.295,0,1.0,0,0.0,0,120
django__django-11433,OTRC,999999999,0.5,1,django__django,False,,False,silent_crash,45,190238,184260,5978,1500.02,354.092,9.079,0,1.0,0,0.0,0,41
django__django-11433,OTRC,999999999,0.5,2,django__django,False,,False,silent_crash,25,92493,88711,3782,1500.04,237.192,11.86,0,1.0,0,0.0,0,21
django__django-11477,OTRC,999999999,0.5,2,django__django,False,,False,silent_crash,104,628944,621722,7222,1500.01,479.967,4.8,0,1.0,0,0.0,0,100
django__django-11734,OTRC,999999999,0.5,1,django__django,False,,False,silent_crash,116,1159827,1150239,9588,1500.01,716.145,6.452,0,1.0,0,0.0,0,112
django__django-11734,OTRC,999999999,0.5,2,django__django,False,,False,silent_crash,84,627590,615511,12079,1500.02,786.33,9.708,0,1.0,0,0.0,0,80
django__django-12304,OTRC,999999999,0.5,1,django__django,False,,False,silent_crash,95,719514,703841,15673,1500.06,1108.314,12.179,0,1.0,0,0.0,0,91
django__django-12325,OTRC,999999999,0.5,1,django__django,False,,False,silent_crash,79,543769,532984,10785,1500.03,825.993,11.162,0,1.0,0,0.0,0,75
django__django-12663,OTRC,999999999,0.5,1,django__django,False,,False,silent_crash,100,764687,750694,13993,1500.02,1103.26,11.258,0,1.0,0,0.0,0,96
django__django-14351,OTRC,999999999,0.5,2,django__django,False,,False,silent_crash,83,851646,844250,7396,1500.01,625.062,7.912,0,1.0,0,0.0,0,79
django__django-14351,OTRC,999999999,0.5,1,django__django,False,,False,silent_crash,118,1194023,1183667,10356,1500.03,892.364,8.34,0,1.0,0,0.0,0,114
django__django-14725,OTRC,999999999,0.5,1,django__django,False,,False,silent_crash,99,1231777,1212952,18825,1500.0,1219.911,13.117,0,1.0,0,0.0,0,95
django__django-14725,OTRC,999999999,0.5,2,django__django,False,,False,silent_crash,71,961644,943559,18085,1500.0,1088.203,16.242,0,1.0,0,0.0,0,67
django__django-15098,OTRC,999999999,0.5,1,django__django,False,,False,silent_crash,53,332815,322631,10184,1500.01,675.85,13.793,0,1.0,0,0.0,0,49
django__django-15629,OTRC,999999999,0.5,2,django__django,False,LimitsExceeded,False,limits_exceeded,125,1514346,1496374,17972,1078.36,1031.782,8.457,0,1.0,0,0.0,0,120
django__django-15525,OTRC,999999999,0.5,1,django__django,False,,False,silent_crash,37,191520,185508,6012,1500.0,321.036,10.356,0,1.0,0,0.0,0,33
django__django-15525,OTRC,999999999,0.5,2,django__django,False,,False,silent_crash,58,610122,593452,16670,1500.01,939.978,17.091,0,1.0,0,0.0,0,54
django__django-15930,OTRC,999999999,0.5,1,django__django,True,Submitted,True,resolved,67,573662,555573,18089,1236.08,1212.247,18.367,0,1.0,0,0.0,0,62
django__django-15957,OTRC,999999999,0.5,1,django__django,False,LimitsExceeded,False,limits_exceeded,125,1007445,996785,10660,1167.25,850.193,6.912,0,1.0,0,0.0,0,120
django__django-17084,OTRC,999999999,0.5,2,django__django,False,,False,silent_crash,114,960866,943502,17364,1500.0,1186.728,10.691,0,1.0,0,0.0,0,110
sympy__sympy-12419,OTRC,999999999,0.5,1,sympy__sympy,False,,False,silent_crash,76,544278,529014,15264,1500.0,1095.617,14.806,0,1.0,0,0.0,0,72
sympy__sympy-12419,OTRC,999999999,0.5,2,sympy__sympy,False,,False,silent_crash,90,726792,709913,16879,1500.0,1224.807,14.078,0,1.0,0,0.0,0,86
sympy__sympy-12489,OTRC,999999999,0.5,2,sympy__sympy,False,LimitsExceeded,False,limits_exceeded,125,1082732,1068367,14365,1349.45,1089.411,9.078,0,1.0,0,0.0,0,120
sympy__sympy-13878,OTRC,999999999,0.5,1,sympy__sympy,False,LimitsExceeded,False,limits_exceeded,125,1201702,1187972,13730,1071.0,1029.914,8.442,0,1.0,0,0.0,0,120
sympy__sympy-12489,OTRC,999999999,0.5,1,sympy__sympy,False,,False,silent_crash,58,441944,434100,7844,1500.01,575.626,10.861,0,1.0,0,0.0,0,54
sympy__sympy-13878,OTRC,999999999,0.5,2,sympy__sympy,False,,False,silent_crash,89,678303,669463,8840,1500.01,588.498,6.924,0,1.0,0,0.0,0,85
sympy__sympy-14711,OTRC,999999999,0.5,2,sympy__sympy,False,Submitted,True,submitted_unresolved,73,378503,369970,8533,714.31,486.215,7.047,0,1.0,0,0.0,0,68
sympy__sympy-17139,OTRC,999999999,0.5,1,sympy__sympy,True,Submitted,True,resolved,30,123085,118935,4150,236.52,216.165,7.454,0,1.0,0,0.0,0,25
sympy__sympy-14248,OTRC,999999999,0.5,2,sympy__sympy,False,LimitsExceeded,False,limits_exceeded,125,1199695,1176920,22775,1473.95,1407.22,11.535,0,1.0,0,0.0,0,120
sympy__sympy-14711,OTRC,999999999,0.5,1,sympy__sympy,False,Submitted,True,submitted_unresolved,114,840356,825221,15135,1108.57,836.454,7.536,0,1.0,0,0.0,0,109
sympy__sympy-18211,OTRC,999999999,0.5,2,sympy__sympy,True,Submitted,True,resolved,63,338471,329794,8677,426.63,404.926,6.531,0,1.0,0,0.0,0,58
sympy__sympy-18211,OTRC,999999999,0.5,1,sympy__sympy,True,Submitted,True,resolved,81,465649,456819,8830,475.24,424.115,5.437,0,1.0,0,0.0,0,76
sympy__sympy-19040,OTRC,999999999,0.5,1,sympy__sympy,False,LimitsExceeded,False,limits_exceeded,125,1191795,1180003,11792,814.11,615.565,5.046,0,1.0,0,0.0,0,120
sympy__sympy-22456,OTRC,999999999,0.5,2,sympy__sympy,True,Submitted,True,resolved,48,217540,213083,4457,593.91,215.601,4.9,0,1.0,0,0.0,0,43
sympy__sympy-24661,OTRC,999999999,0.5,1,sympy__sympy,True,Submitted,True,resolved,57,364559,354264,10295,438.75,418.519,7.474,0,1.0,0,0.0,0,52
scikit-learn__scikit-learn-12682,OTRC,999999999,0.5,1,scikit-learn__scikit-learn,True,Submitted,True,resolved,76,704710,694437,10273,551.84,468.447,6.506,0,1.0,0,0.0,0,71
scikit-learn__scikit-learn-12682,OTRC,999999999,0.5,2,scikit-learn__scikit-learn,True,Submitted,True,resolved,110,1183833,1170476,13357,687.43,604.642,5.651,0,1.0,0,0.0,0,105
sympy__sympy-19040,OTRC,999999999,0.5,2,sympy__sympy,False,,False,silent_crash,117,1063103,1042402,20701,1500.01,954.338,8.445,0,1.0,0,0.0,0,113
scikit-learn__scikit-learn-13135,OTRC,999999999,0.5,1,scikit-learn__scikit-learn,True,Submitted,True,resolved,70,566807,556313,10494,613.63,482.69,6.896,0,1.0,0,0.0,0,65
sympy__sympy-24661,OTRC,999999999,0.5,2,sympy__sympy,True,Submitted,True,resolved,77,673462,658964,14498,943.48,569.717,7.804,0,1.0,0,0.0,0,72
sympy__sympy-22456,OTRC,999999999,0.5,1,sympy__sympy,False,,False,silent_crash,59,318321,309615,8706,1500.02,429.898,8.429,0,1.0,0,0.0,0,55
scikit-learn__scikit-learn-13142,OTRC,999999999,0.5,2,scikit-learn__scikit-learn,True,Submitted,True,resolved,88,754808,738256,16552,765.78,708.687,8.053,0,1.0,0,0.0,0,83
scikit-learn__scikit-learn-14053,OTRC,999999999,0.5,1,scikit-learn__scikit-learn,True,Submitted,True,resolved,86,726252,714609,11643,749.34,509.183,5.99,0,1.0,0,0.0,0,81
scikit-learn__scikit-learn-14983,OTRC,999999999,0.5,1,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,50,277822,271056,6766,391.92,336.79,6.873,0,1.0,0,0.0,0,45
scikit-learn__scikit-learn-14629,OTRC,999999999,0.5,1,scikit-learn__scikit-learn,False,,False,silent_crash,123,1186248,1170639,15609,1500.01,976.895,8.209,0,1.0,0,0.0,0,119
scikit-learn__scikit-learn-14629,OTRC,999999999,0.5,2,scikit-learn__scikit-learn,False,,False,silent_crash,106,1428053,1406962,21091,1500.01,1267.513,12.072,0,1.0,0,0.0,0,102
scikit-learn__scikit-learn-14710,OTRC,999999999,0.5,1,scikit-learn__scikit-learn,False,LimitsExceeded,False,limits_exceeded,125,1164669,1152334,12335,1398.1,786.542,6.395,0,1.0,0,0.0,0,120
scikit-learn__scikit-learn-25102,OTRC,999999999,0.5,1,scikit-learn__scikit-learn,False,,False,silent_crash,73,762747,740737,22010,1500.02,1361.431,19.175,0,1.0,0,0.0,0,69
scikit-learn__scikit-learn-25232,OTRC,999999999,0.5,2,scikit-learn__scikit-learn,False,LimitsExceeded,False,limits_exceeded,125,939398,927677,11721,1226.44,857.79,7.659,0,1.0,0,0.0,0,120
scikit-learn__scikit-learn-25931,OTRC,999999999,0.5,2,scikit-learn__scikit-learn,False,,False,silent_crash,96,1500108,1462670,37438,1500.02,1320.209,14.196,0,1.0,0,0.0,0,92
django__django-11066,OTRC,999999999,0.5,2,django__django,True,Submitted,True,resolved,9,28113,26856,1257,36.24,25.886,2.876,0,1.0,0,0.0,0,4
django__django-11066,OTRC,999999999,0.5,1,django__django,True,Submitted,True,resolved,13,62441,59237,3204,75.37,65.148,5.011,0,1.0,0,0.0,0,8
django__django-11292,OTRC,999999999,0.5,2,django__django,True,Submitted,True,resolved,41,183870,177943,5927,165.09,139.656,3.581,0,1.0,0,0.0,0,36
django__django-11095,OTRC,999999999,0.5,2,django__django,True,Submitted,True,resolved,54,401841,392401,9440,266.72,232.648,4.39,0,1.0,0,0.0,0,49
django__django-11292,OTRC,999999999,0.5,1,django__django,True,Submitted,True,resolved,61,422578,411223,11355,390.15,273.35,4.713,0,1.0,0,0.0,0,56
django__django-11087,OTRC,999999999,0.5,1,django__django,False,Submitted,True,submitted_unresolved,85,911064,899938,11126,400.76,285.654,3.484,0,1.0,0,0.0,0,80
django__django-11299,OTRC,999999999,0.5,1,django__django,False,LimitsExceeded,False,limits_exceeded,125,1451214,1437459,13755,482.65,362.757,2.998,0,1.0,0,0.0,0,120
django__django-11095,OTRC,999999999,0.5,1,django__django,True,Submitted,True,resolved,76,613314,598262,15052,569.88,379.649,5.201,0,1.0,0,0.0,0,71
django__django-11087,OTRC,999999999,0.5,2,django__django,False,Submitted,True,submitted_unresolved,87,1080008,1069450,10558,574.85,268.617,3.276,0,1.0,0,0.0,0,82
django__django-12143,OTRC,999999999,0.5,1,django__django,True,Submitted,True,resolved,21,79577,76390,3187,84.34,70.197,3.695,0,1.0,0,0.0,0,16
django__django-12143,OTRC,999999999,0.5,2,django__django,True,Submitted,True,resolved,30,169000,161948,7052,116.43,107.609,3.711,0,1.0,0,0.0,0,25
django__django-12276,OTRC,999999999,0.5,1,django__django,True,Submitted,True,resolved,29,128238,123676,4562,189.05,92.085,3.411,0,1.0,0,0.0,0,24
django__django-12276,OTRC,999999999,0.5,2,django__django,True,Submitted,True,resolved,24,110022,105525,4497,117.34,105.399,4.583,0,1.0,0,0.0,0,19
django__django-11299,OTRC,999999999,0.5,2,django__django,False,,False,silent_crash,104,829572,813963,15609,1500.0,399.21,4.436,0,1.0,0,0.0,0,100
django__django-12273,OTRC,999999999,0.5,2,django__django,False,Submitted,True,submitted_unresolved,120,2062064,2036122,25942,1013.3,636.104,5.58,0,1.0,0,0.0,0,115
django__django-13012,OTRC,999999999,0.5,1,django__django,True,Submitted,True,resolved,52,303058,294709,8349,203.73,183.943,3.679,0,1.0,0,0.0,0,47
django__django-13809,OTRC,999999999,0.5,2,django__django,True,Submitted,True,resolved,27,176647,170211,6436,209.35,140.533,5.205,0,1.0,0,0.0,0,22
django__django-12273,OTRC,999999999,0.5,1,django__django,False,,False,silent_crash,88,830859,805703,25156,1500.0,613.702,7.97,0,1.0,0,0.0,0,84
django__django-13809,OTRC,999999999,0.5,1,django__django,True,Submitted,True,resolved,24,196534,188391,8143,386.97,176.711,8.836,0,1.0,0,0.0,0,19
django__django-12663,OTRC,999999999,0.5,2,django__django,False,Submitted,True,submitted_unresolved,112,1013149,1002436,10713,713.85,290.789,2.743,0,1.0,0,0.0,0,107
django__django-13012,OTRC,999999999,0.5,2,django__django,True,Submitted,True,resolved,119,1271058,1249025,22033,553.74,511.933,4.338,0,1.0,0,0.0,0,114
django__django-13810,OTRC,999999999,0.5,1,django__django,False,Submitted,True,submitted_unresolved,54,526447,508562,17885,524.3,414.024,8.118,0,1.0,0,0.0,0,49
django__django-12325,OTRC,999999999,0.5,2,django__django,False,Submitted,True,submitted_unresolved,120,1433360,1415882,17478,1127.01,456.341,4.149,0,1.0,0,0.0,0,115
django__django-14580,OTRC,999999999,0.5,2,django__django,True,Submitted,True,resolved,56,378333,369505,8828,246.97,215.109,4.059,0,1.0,0,0.0,0,51
django__django-13810,OTRC,999999999,0.5,2,django__django,True,Submitted,True,resolved,59,626230,604786,21444,709.67,514.86,9.361,0,1.0,0,0.0,0,54
django__django-14915,OTRC,999999999,0.5,1,django__django,True,Submitted,True,resolved,41,183749,179134,4615,138.27,118.105,2.953,0,1.0,0,0.0,0,36
django__django-14580,OTRC,999999999,0.5,1,django__django,True,Submitted,True,resolved,107,1286833,1263257,23576,622.95,585.054,5.572,0,1.0,0,0.0,0,102
django__django-14915,OTRC,999999999,0.5,2,django__django,True,Submitted,True,resolved,41,173594,169255,4339,109.72,93.032,2.326,0,1.0,0,0.0,0,36
django__django-13964,OTRC,999999999,0.5,1,django__django,False,LimitsExceeded,False,limits_exceeded,125,1328879,1303086,25793,1245.17,661.506,6.069,0,1.0,0,0.0,0,120
django__django-15098,OTRC,999999999,0.5,2,django__django,False,Submitted,True,submitted_unresolved,33,149290,144648,4642,152.44,131.285,4.235,0,1.0,0,0.0,0,28
django__django-13964,OTRC,999999999,0.5,2,django__django,False,LimitsExceeded,False,limits_exceeded,125,1658516,1631234,27282,1256.31,716.46,6.021,0,1.0,0,0.0,0,120
django__django-14999,OTRC,999999999,0.5,1,django__django,False,LimitsExceeded,False,limits_exceeded,125,1358993,1345740,13253,506.95,380.917,3.174,0,1.0,0,0.0,0,120
django__django-14999,OTRC,999999999,0.5,2,django__django,False,LimitsExceeded,False,limits_exceeded,125,1208838,1196139,12699,603.85,389.448,3.192,0,1.0,0,0.0,0,120
django__django-15278,OTRC,999999999,0.5,1,django__django,True,Submitted,True,resolved,54,327922,315891,12031,381.1,359.837,6.92,0,1.0,0,0.0,0,49
django__django-15368,OTRC,999999999,0.5,2,django__django,True,Submitted,True,resolved,64,535901,528139,7762,284.16,249.857,4.096,0,1.0,0,0.0,0,59
django__django-15368,OTRC,999999999,0.5,1,django__django,True,Submitted,True,resolved,90,678474,666932,11542,401.82,370.15,4.159,0,1.0,0,0.0,0,85
django__django-15741,OTRC,999999999,0.5,1,django__django,True,Submitted,True,resolved,50,303420,296769,6651,184.04,168.153,3.432,0,1.0,0,0.0,0,45
